"","G1","G2","G3","M1","M2","M3"
"ENSG00000237973.1",432.724220716224,459.182513061823,626.793802831633,378.967921232231,429.751903823415,549.009731349834
"ENSG00000229344.1",72.3949266597484,59.5236591006066,53.8962824090895,47.5000664214785,56.5967909053159,58.5463093793586
"ENSG00000240409.1",3.29067848453402,8.50337987151523,0.998079303872027,5.16305069798679,0.959267642462981,3.31394204034105
"ENSG00000248527.1",2376.6925354547,2577.58702355305,4528.28580166739,1961.95926523498,2827.92100998087,3902.71907617498
"ENSG00000198744.5",69.1042481752144,59.5236591006066,75.8540270942741,41.3044055838944,71.9450731847236,98.3136138634512
"ENSG00000229376.3",4.93601772680103,5.31461241969702,23.9539032929287,15.4891520939604,5.75560585477788,8.83717877424281
"ENSG00000291215.1",162.0659153633,122.236085653031,131.746468111108,301.522160762429,211.038881341856,212.092290581827
"ENSG00000229905.1",1.64533924226701,0,0,10.3261013959736,0.959267642462981,1.10464734678035
"ENSG00000237491.10",216.362110358112,129.676543040607,248.521746664135,220.978569873835,227.346431263726,180.057517525197
"ENSG00000290784.1",9.87203545360206,6.37753490363642,0,4.13044055838944,8.63340878216683,6.62788408068211
"ENSG00000177757.2",13.1627139381361,14.8809147751517,31.9385377239049,19.6195926523498,9.59267642462981,25.4068889759481
"ENSG00000225880.6",152.193879909698,137.117000428183,162.68692653114,118.750166053696,108.397243598317,160.173865283151
"ENSG00000228794.12",746.984015989222,731.29066895031,804.451918920854,965.490480523531,948.715698395888,955.519954965004
"ENSG00000272438.1",22.2120797706046,19.1326047109093,44.9135686742412,20.6522027919472,23.9816910615745,24.3022416291677
"ENSG00000230699.2",82.2669621133505,53.1461241969702,68.8674719671699,55.7609475382574,91.1304260339832,45.2905412179944
"ENSG00000223764.2",63.3455608272799,60.586581584546,84.8367408291223,61.9566083758415,64.2709320450197,43.0812465244337
"ENSG00000187634.13",34.5521240876072,26.5730620984851,39.9231721548811,26.8478636295313,18.2260852067966,35.3487150969712
"ENSG00000188976.11",2933.63986896208,3266.36079314579,2661.8775034267,4130.44055838944,4268.74100896026,3721.556911303
"ENSG00000187961.15",570.932717066652,514.454482226672,500.037731239886,543.152933428211,584.193994259955,615.288572156656
"ENSG00000187583.11",3.29067848453402,5.31461241969702,0,12.3913216751683,9.59267642462981,1.10464734678035
"ENSG00000272512.1",27.1480974974057,23.3842946466669,79.8463443097622,44.4022360026864,47.0041144806861,50.8137779518961
"ENSG00000188290.11",2686.83898262203,2433.0295657373,1942.26232533496,1961.95926523498,2311.83501833578,2125.34149520539
"ENSG00000187608.10",519.104530935242,515.517404710611,498.041572632142,365.543989417465,391.381198124896,394.359102800585
"ENSG00000231702.2",2.46800886340051,6.37753490363642,3.99231721548811,4.13044055838944,1.91853528492596,2.2092946935607
"ENSG00000224969.1",35.3747937087407,28.6989070663639,54.8943617129615,37.1739650255049,24.9409587040375,18.779004895266
"ENSG00000188157.15",5316.09109176471,6190.46054646309,5119.14874955963,8710.06652750372,9132.22795624758,8216.36696535225
"ENSG00000291156.1",54.2961949948113,66.9641164881825,49.9039651936014,19.6195926523498,20.1446204917226,41.9765991776533
"ENSG00000217801.13",12.3400443170026,23.3842946466669,13.9731102542084,3.09783041879208,17.2668175643337,12.1511208145839
"ENSG00000237330.3",3.29067848453402,0,0,4.13044055838944,1.91853528492596,2.2092946935607
"ENSG00000131591.18",667.185062739272,727.038979014552,586.870630676752,755.870622185267,791.395805031959,701.451065205523
"ENSG00000285812.1",7.40402659020154,10.629224839394,40.9212514587531,56.7935576778547,36.4521704135933,33.1394204034105
"ENSG00000186891.14",9.04936583246855,20.1955271948487,9.98079303872027,18.5869825127525,12.4704793520188,15.4650628549249
"ENSG00000186827.12",9.87203545360206,12.7550698072728,9.98079303872027,7.22827097718151,5.75560585477788,2.2092946935607
"ENSG00000078808.20",5436.2008564502,6356.27645395764,5246.90290045525,5726.85583420695,6124.92389712613,5522.13208655497
"ENSG00000176022.7",2278.79485053981,2253.39566595154,2139.88202750163,2457.61213224171,2822.16540412609,2602.54914901451
"ENSG00000184163.3",86.380310219018,99.914713490304,48.9058858897293,48.5326765610759,33.5743674862043,56.3370146857979
"ENSG00000260179.1",5.75868734793453,15.9438372590911,24.9519825968007,13.4239318147657,15.3482822794077,2.2092946935607
"ENSG00000160087.21",3242.14097688714,3859.47153918398,3457.3467086127,3817.55968609144,4072.09114225535,3612.19682397175
"ENSG00000230415.1",23.0347493917381,37.2022869378791,40.9212514587531,25.815253489934,43.1670439108341,20.9882995888267
"ENSG00000162572.21",173.58329005917,180.696822269699,172.667719569861,203.42419750068,172.668175643337,217.615527315729
"ENSG00000131584.19",1890.49478936479,1826.1008274079,1790.55427114642,2273.80752739338,2018.29911974211,2135.28332132642
"ENSG00000169972.13",522.395209419776,478.315117772732,311.400742808072,554.511644963782,544.864020918973,447.382175446042
"ENSG00000127054.22",4096.89471324485,4178.3482843658,3663.94912451421,4300.821231423,4287.92636180952,3913.76554964278
"ENSG00000240731.1",89.670988703552,85.0337987151523,76.8521063981461,131.141487728865,131.419667017428,141.394860387885
"ENSG00000224051.7",639.214295620733,683.459157173037,728.59789182658,890.109940332923,991.882742306722,797.555384375413
"ENSG00000169962.5",26.3254278762722,29.7618295503033,19.9615860774405,33.0435244671155,21.1038881341856,13.2557681613642
"ENSG00000107404.21",2885.92503093634,3147.31347494458,2586.02347633242,3093.69997823369,3135.84592321148,3183.59365342097
"ENSG00000162576.17",562.706020855317,579.292753746975,546.947458521871,495.652867006732,541.986217991584,516.974958293204
"ENSG00000175756.14",4384.00641102045,4845.86360427974,3870.55154041572,4343.15824714649,4696.57437749875,3425.51142236587
"ENSG00000223663.2",1.64533924226701,0,0,12.3913216751683,0,0
"ENSG00000221978.13",10658.5076114057,9026.33773361342,8881.90772515717,11279.200554822,10220.9967304431,9924.15176347467
"ENSG00000224870.9",1108.95864928796,1163.90011991365,1181.72589578448,1357.88233357053,1346.81177001803,961.043191698905
"ENSG00000242485.6",3203.47550469387,3146.25055246064,3265.71548226927,3059.62384362697,3326.74018406162,2840.04832857228
"ENSG00000272455.1",338.11721428587,342.261039828488,297.427632553864,309.783041879208,340.540013074358,320.347730566302
"ENSG00000235098.9",121.755103927759,80.7821087793947,76.8521063981461,39.2391853046996,50.841185050538,43.0812465244337
"ENSG00000225905.1",16.4533924226701,6.37753490363642,9.98079303872027,9.29349125637623,4.7963382123149,6.62788408068211
"ENSG00000205116.4",97.8976849148871,58.4607366166672,91.8232959562265,75.3805401906072,52.7597203354639,48.6044832583354
"ENSG00000225285.1",18.0987316649371,26.5730620984851,41.9193307626251,9.29349125637623,18.2260852067966,4.4185893871214
"ENSG00000179403.12",777.422791971162,639.879335331521,722.609416003348,413.044055838944,428.792636180952,492.672716664036
"ENSG00000215915.10",16.4533924226701,5.31461241969702,4.99039651936014,9.29349125637623,4.7963382123149,24.3022416291677
"ENSG00000160072.20",705.027865311414,751.486196145159,646.755388909074,1048.09929169132,1072.46122427361,1110.17058351425
"ENSG00000290916.1",4.11334810566752,3.18876745181821,0,0,1.91853528492596,0
"ENSG00000197785.14",1173.94954935751,1420.06443854304,1089.90259982825,1718.26327229001,1623.08085104736,1634.87807323492
"ENSG00000205090.10",290.402376260127,333.757659956973,278.464125780296,252.989484201353,302.169307375839,354.591798316493
"ENSG00000160075.12",5797.35282012781,6075.66491819763,6252.96683875825,5344.79008255593,5987.74862425393,6079.97899667905
"ENSG00000215014.5",38.6654721932747,49.957356745152,27.9462205084168,26.8478636295313,30.6965645588154,46.3951885647747
"ENSG00000228594.4",283.821019291059,254.038473661518,219.577446851846,324.239583833571,300.250772090913,329.184909340545
"ENSG00000286989.1",19.7440709072041,55.271969164849,33.9346963316489,29.9456940483234,31.6558322012784,32.0347730566302
"ENSG00000272106.1",867.916450295848,800.380630406371,886.29442183836,730.055368695333,729.043408271865,724.64865948791
"ENSG00000197530.13",1982.63378693175,1996.1684248382,1997.15668704793,2716.79727728065,2670.60111661694,2286.62000783533
"ENSG00000189409.14",195.795369829774,154.123760171214,181.650433304709,54.72833739866,92.0896936764462,89.4764350892084
"ENSG00000248333.9",3089.12442735631,3555.47570877731,3616.04131792835,3715.3312822713,3633.70582964977,3727.0801480369
"ENSG00000272004.1",9.04936583246855,7.44045738757583,2.99423791161608,3.09783041879208,4.7963382123149,3.31394204034105
"ENSG00000189339.12",5516.82247932128,6170.26501926824,5177.03734918421,6597.34618188753,6460.66757198818,6795.79047739272
"ENSG00000269737.2",112.70573809529,143.49453533182,142.7253404537,188.967655546317,128.541864090039,151.336686508908
"ENSG00000215914.4",4.93601772680103,19.1326047109093,3.99231721548811,11.3587115355709,19.1853528492596,24.3022416291677
"ENSG00000008128.23",68.2815785540809,83.9708762312129,52.8982031052174,91.9023024241649,95.9267642462981,74.0113722342835
"ENSG00000268575.1",303.565090198263,238.094636402427,242.533270840903,264.348195736924,268.594939889635,262.906068533723
"ENSG00000227775.3",554.479324643982,594.173668522127,540.958982698639,624.729134456402,541.026950349121,647.323345213286
"ENSG00000290854.1",212.248762252444,172.193442398183,231.55439849831,245.761213224171,211.038881341856,208.778348541486
"ENSG00000008130.15",4314.90216284523,4202.7955014964,4182.95036252767,4466.03885375858,4616.95516317433,4261.72946387859
"ENSG00000078369.19",31834.8463290032,36428.4793695713,34385.8281769991,35712.8216779747,38455.121251056,36750.5125800355
"ENSG00000231050.3",10.6947050747356,3.18876745181821,16.9673481658245,8.26088111677887,9.59267642462981,12.1511208145839
"ENSG00000169885.10",9.87203545360206,6.37753490363642,0,10.3261013959736,1.91853528492596,4.4185893871214
"ENSG00000178821.13",74.0402659020154,78.6562638115159,77.8501857020181,78.4783706093993,80.5784819668904,61.8602514196997
"ENSG00000142609.20",4.93601772680103,10.629224839394,9.98079303872027,0,17.2668175643337,11.0464734678035
"ENSG00000187730.9",4.93601772680103,0,3.99231721548811,10.3261013959736,11.5112117095558,6.62788408068211
"ENSG00000067606.17",532.267244873378,466.622970449398,453.1280039579,292.228669506053,367.399507063322,408.71951830873
"ENSG00000271806.1",0,0,9.98079303872027,6.19566083758415,0,0
"ENSG00000182873.5",124.223112791159,115.858550749395,120.767595768515,125.978437030878,148.686484581762,135.871623653983
"ENSG00000162585.17",3046.34560705737,3452.37222783518,3169.89986909756,2783.91693635448,3364.15162211767,2624.64209595011
"ENSG00000234396.3",3.29067848453402,0,1.99615860774405,0,1.91853528492596,5.52323673390175
"ENSG00000157933.11",3542.41538860087,4077.37064839155,3617.03939723223,4446.41926110623,4514.31352543079,4476.03104915398
"ENSG00000287356.1",156.307228015366,200.892349464547,215.585129636358,223.04379015303,154.44209043654,175.638928138076
"ENSG00000116151.14",353.747937087407,412.413923768489,461.112638388877,535.924662451029,474.837483019176,479.416948502672
"ENSG00000272161.1",10.6947050747356,12.7550698072728,0,2.06522027919472,5.75560585477788,6.62788408068211
"ENSG00000269896.2",33.7294544664737,41.4539768736368,57.8885996245776,98.0979632617491,95.9267642462981,47.4998359115551
"ENSG00000272420.1",16.4533924226701,8.50337987151523,23.9539032929287,14.456541954363,24.9409587040375,18.779004895266
"ENSG00000157916.20",4756.67574939392,4568.44083597156,3976.34794662616,4815.06108094249,4824.15697394633,4355.62448835492
"ENSG00000157911.11",1047.25842770295,1271.25529079153,1071.93717235856,1325.87141924301,1458.08681654373,1093.60087331255
"ENSG00000149527.18",238.574190128716,246.598016273942,231.55439849831,87.7718618657755,82.4970172518164,75.1160195810639
"ENSG00000157881.16",1954.66301981321,2256.58443340335,1868.40445684844,2353.31850814238,2190.00802774299,2032.55111807585
"ENSG00000197921.6",951.828751651465,785.49971563122,807.44615683247,382.065751651023,380.829254057803,405.405576268389
"ENSG00000272449.3",674.589089329474,720.661444110916,627.791882135505,270.543856574508,328.069533722339,276.161836695088
"ENSG00000238164.6",18.0987316649371,19.1326047109093,21.9577446851846,2.06522027919472,10.5519440670928,26.5115363227284
"ENSG00000157873.18",81.444292492217,78.6562638115159,123.761833680131,64.0218286550363,64.2709320450197,76.2206669278442
"ENSG00000225931.3",1.64533924226701,0,11.9769516464643,0,1.91853528492596,2.2092946935607
"ENSG00000228037.1",4.93601772680103,0,0,1.03261013959736,0,4.4185893871214
"ENSG00000289610.2",1.64533924226701,0,11.9769516464643,0,3.83707056985192,0
"ENSG00000157870.17",2800.36739033845,2914.53345096185,2468.25011847552,2305.8184417209,2661.00844019231,2453.42175719916
"ENSG00000142606.16",4.93601772680103,5.31461241969702,4.99039651936014,6.19566083758415,5.75560585477788,3.31394204034105
"ENSG00000237058.1",6.58135696906804,6.37753490363642,0,0,3.83707056985192,6.62788408068211
"ENSG00000215912.13",28.7934367396727,45.7056668093944,45.9116479781133,40.271795444297,47.0041144806861,41.9765991776533
"ENSG00000177133.14",69.1042481752144,80.7821087793947,63.8770754478097,35.1087447463102,59.4745938327048,45.2905412179944
"ENSG00000142611.17",452.468291623428,411.351001284549,579.884075549648,297.391720204039,384.666324627655,387.731218719903
"ENSG00000279839.1",2.46800886340051,2.12584496787881,7.98463443097622,0,0,0
"ENSG00000272235.1",1.64533924226701,2.12584496787881,0,2.06522027919472,3.83707056985192,0
"ENSG00000287828.1",3.29067848453402,0,0,6.19566083758415,0,1.10464734678035
"ENSG00000130762.15",215.539440736978,237.031713918487,217.581288244102,271.576466714105,219.672290124023,303.778020364597
"ENSG00000162591.17",1163.25484428278,1078.8663211985,964.144607540378,1814.29601527256,1679.67764195268,1670.22678833189
"ENSG00000238260.3",85.5576405978845,68.0270389721219,55.8924410168335,45.4348461422838,51.800452693001,13.2557681613642
"ENSG00000158109.15",1535.92418265625,1588.00619100547,1567.98258638295,1435.32809404033,1410.12343442058,1385.22777286256
"ENSG00000116213.16",908.227261731389,953.441468093645,807.44615683247,903.533872147689,980.371530597166,967.671075779587
"ENSG00000078900.15",31.2614456030732,26.5730620984851,55.8924410168335,75.3805401906072,51.800452693001,48.6044832583354
"ENSG00000227372.12",2369.28850886449,2458.53970535184,2737.73153052097,3358.04817397061,3242.32463152488,2995.80360446831
"ENSG00000162592.10",37.8428025721412,28.6989070663639,52.8982031052174,47.5000664214785,26.8594939889635,55.2323673390175
"ENSG00000235169.11",309.323777546198,293.366605567276,275.46988786868,167.282842614772,211.038881341856,181.162164871978
"ENSG00000130764.10",2885.92503093634,3019.76277687185,2659.88134481895,3181.47184009946,3410.1964689559,3231.09348933253
"ENSG00000266075.2",6.58135696906804,6.37753490363642,6.98655512710419,2.06522027919472,0,4.4185893871214
"ENSG00000272153.1",48.5375076468768,38.2652094218185,20.9596653813126,47.5000664214785,51.800452693001,59.650956726139
"ENSG00000116198.14",2453.20081022011,2138.60003768608,2388.40377416576,2269.67708683499,2514.24049089547,2630.16533268402
"ENSG00000169598.17",408.866801703352,414.539768736368,374.27973895201,378.967921232231,393.299733409822,349.068561582591
"ENSG00000198912.12",1768.73968543704,2072.69884368184,2062.03184179961,2200.49220748197,2181.37461896082,2028.13252868872
"ENSG00000236423.8",13.1627139381361,10.629224839394,27.9462205084168,25.815253489934,18.2260852067966,32.0347730566302
"ENSG00000196581.11",6.58135696906804,4.25168993575762,3.99231721548811,26.8478636295313,13.4297469944817,28.7208310162891
"ENSG00000131697.18",859.689754084513,819.51323511728,835.392377340887,977.881802198699,976.534460027314,923.485181908373
"ENSG00000069424.16",538.025932221312,607.991660813339,637.772675174225,635.055235852376,521.841597499862,561.160852164418
"ENSG00000116254.18",1.64533924226701,15.9438372590911,6.98655512710419,12.3913216751683,1.91853528492596,2.2092946935607
"ENSG00000116251.11",16030.5402374075,15751.448289498,14263.5513316351,11303.9831981723,11979.3343190777,11687.1689289361
"ENSG00000226944.1",17.2760620438036,12.7550698072728,15.9692688619524,1.03261013959736,8.63340878216683,2.2092946935607
"ENSG00000158286.13",151.371210288565,119.047318201213,127.754150895619,74.3479300510098,70.9858055422606,76.2206669278442
"ENSG00000116237.16",6050.73506343693,5886.46471605642,6160.14546349815,6497.18299834658,6799.28904977761,6452.24515254403
"ENSG00000225077.3",27.9707671185392,23.3842946466669,9.98079303872027,28.9130839087261,44.1263115532971,15.4650628549249
"ENSG00000173673.9",184.277995133905,223.213721627275,208.598574509254,56.7935576778547,70.0265378997976,90.5810824359888
"ENSG00000158292.7",1819.74520194731,1708.11643169062,1589.94033106814,1672.82842614772,1791.91195612085,2025.92323399516
"ENSG00000097021.21",2704.93771428696,3105.85949807094,2303.56703333664,3794.84226302029,3677.83214120307,3397.89523869636
"ENSG00000271746.1",15.6307228015366,11.6921473233334,23.9539032929287,18.5869825127525,19.1853528492596,30.9301257098498
"ENSG00000069812.11",16.4533924226701,8.50337987151523,25.9500619006727,26.8478636295313,11.5112117095558,14.3604155081446
"ENSG00000187017.18",119.287095064358,127.550698072728,155.700371404036,65.0544387946336,76.7414113970385,69.5927828471621
"ENSG00000215788.11",661.426375391338,589.921978586369,539.960903394767,651.576998085933,565.008641410696,689.299944390939
"ENSG00000171680.23",1868.28270959419,1707.05350920668,1721.68679917925,1886.57872504437,1805.34170311533,1694.52902996106
"ENSG00000162408.11",975.686170664337,1010.83928222637,947.177259374554,1382.66497692086,1568.40259542697,1281.39092226521
"ENSG00000253022.1",3.29067848453402,2.12584496787881,5.98847582323216,3.09783041879208,1.91853528492596,5.52323673390175
"ENSG00000229519.2",23.8574190128716,26.5730620984851,8.98271373484824,30.9783041879208,19.1853528492596,19.8836522420463
"ENSG00000173662.21",3.29067848453402,2.12584496787881,0.998079303872027,0,5.75560585477788,4.4185893871214
"ENSG00000204859.13",927.971332638593,854.589677087281,796.467284489878,874.620788238963,976.534460027314,882.6132300775
"ENSG00000162413.17",1073.58385557922,1183.03272462456,956.159973109402,1707.93717089403,1578.95453949407,1395.16959898358
"ENSG00000116273.6",1893.78546784933,1982.35043254699,1748.63494038379,2482.39477559205,2505.60708211331,2640.10715880504
"ENSG00000041988.16",1424.0411141821,1415.81274860729,1121.84113755216,906.631702566481,1009.14955987106,990.868670061975
"ENSG00000007923.17",2125.77830100898,2390.51266637972,2158.84553427519,3036.90642055583,2931.52191536687,2838.9436812255
"ENSG00000237436.1",27.1480974974057,48.8944342612126,36.928934243265,27.8804737691287,28.7780292738894,25.4068889759481
"ENSG00000171735.21",7150.64434689242,7820.98363682613,7058.41683698298,6189.46517674657,7533.12879626179,6480.96598356032
"ENSG00000227950.1",0.822669621133505,5.31461241969702,7.98463443097622,1.03261013959736,6.71487349724087,4.4185893871214
"ENSG00000237402.1",2.46800886340051,0,4.99039651936014,1.03261013959736,0,1.10464734678035
"ENSG00000237728.2",0.822669621133505,0,6.98655512710419,1.03261013959736,1.91853528492596,2.2092946935607
"ENSG00000270171.1",45.2468291623428,43.5798218415156,95.8156131717146,32.0109143275181,24.9409587040375,70.6974301939425
"ENSG00000270035.1",40.3108114355417,18.0696822269699,25.9500619006727,24.7826433503366,28.7780292738894,20.9882995888267
"ENSG00000269978.1",12.3400443170026,29.7618295503033,19.9615860774405,37.1739650255049,19.1853528492596,34.2440677501909
"ENSG00000049245.13",6084.4645179034,5838.63320427915,5771.89261429193,4750.00664214785,4606.40321910723,4965.38982377768
"ENSG00000269925.1",23.8574190128716,29.7618295503033,20.9596653813126,42.3370157234917,30.6965645588154,30.9301257098498
"ENSG00000049246.15",968.282144074135,991.706677515464,1133.81808919862,863.262076703392,934.326683758943,1098.01946269967
"ENSG00000236266.1",23.8574190128716,5.31461241969702,2.99423791161608,10.3261013959736,4.7963382123149,3.31394204034105
"ENSG00000049249.10",40.3108114355417,57.3978141327278,33.9346963316489,187.935045406719,109.35651124078,138.080918347544
"ENSG00000116288.13",21108.0571390435,20692.9749173323,20239.052123917,17472.7961721269,18846.7313714702,16750.8723665772
"ENSG00000200344.1",6.58135696906804,1.0629224839394,0,5.16305069798679,7.67414113970385,2.2092946935607
"ENSG00000284747.1",31.2614456030732,12.7550698072728,16.9673481658245,10.3261013959736,24.9409587040375,17.6743575484856
"ENSG00000284716.1",7.40402659020154,0,0,1.03261013959736,7.67414113970385,0
"ENSG00000116285.13",2587.29595846487,2894.337923767,2702.79875488545,2576.36229829541,2850.94343339998,2809.11820286243
"ENSG00000238290.1",12.3400443170026,24.4472171306063,7.98463443097622,13.4239318147657,7.67414113970385,12.1511208145839
"ENSG00000162426.16",115.996416579824,146.683302783638,95.8156131717146,109.45667479732,116.071384738021,124.82515018618
"ENSG00000142599.20",4127.33348922679,5254.02583811247,4880.60779593421,7292.29280583655,6947.97553435937,6830.03454514291
"ENSG00000232912.6",8.22669621133505,11.6921473233334,16.9673481658245,4.13044055838944,21.1038881341856,16.5697102017053
"ENSG00000221083.1",0,2.12584496787881,15.9692688619524,2.06522027919472,4.7963382123149,0
"ENSG00000270282.1",0.822669621133505,6.37753490363642,19.9615860774405,3.09783041879208,6.71487349724087,3.31394204034105
"ENSG00000234619.1",12.3400443170026,13.8179922912123,32.9366170277769,7.22827097718151,9.59267642462981,5.52323673390175
"ENSG00000224315.2",16.4533924226701,25.5101396145457,46.9097272819853,23.7500332107393,18.2260852067966,14.3604155081446
"ENSG00000222511.2",6.58135696906804,4.25168993575762,0,14.456541954363,11.5112117095558,17.6743575484856
"ENSG00000226545.1",24.6800886340051,38.2652094218185,32.9366170277769,26.8478636295313,11.5112117095558,23.1975942823874
"ENSG00000228423.2",19.7440709072041,19.1326047109093,16.9673481658245,25.815253489934,25.9002263465005,36.4533624437516
"ENSG00000074800.16",58841.4446515739,60696.0626003918,53059.8919524447,68420.747849721,69476.8775406663,60828.5107978068
"ENSG00000230679.1",6.58135696906804,8.50337987151523,9.98079303872027,20.6522027919472,12.4704793520188,11.0464734678035
"ENSG00000142583.18",0,4.25168993575762,0,6.19566083758415,0,0
"ENSG00000180758.12",262.431609141588,261.478931049093,375.277818255882,313.913482437597,261.880066392394,251.85959506592
"ENSG00000228526.8",1022.57833906895,1050.16741413213,1042.99287254627,2495.81870740682,2430.78420600119,2051.33012297111
"ENSG00000289914.1",20.5667405283376,2.12584496787881,11.9769516464643,25.815253489934,14.3890146369447,8.83717877424281
"ENSG00000234546.5",216.362110358112,161.564217558789,183.646591912453,619.566083758415,479.63382123149,513.661016252863
"ENSG00000049239.13",3393.51218717571,4369.67433147489,4045.21541859333,4462.94102333979,4693.69657457137,4987.48277071328
"ENSG00000171621.14",330.713187695669,300.807062954851,261.496777614471,268.478636295313,241.735445900671,183.371459565538
"ENSG00000284652.1",5.75868734793453,8.50337987151523,15.9692688619524,8.26088111677887,13.4297469944817,17.6743575484856
"ENSG00000284693.2",72.3949266597484,111.606860813637,61.8809168400657,74.3479300510098,67.1487349724087,78.4299616214049
"ENSG00000171612.7",1089.21457838076,1180.90687965668,960.15229032489,1136.90376369669,1077.25756248593,1185.28660309532
"ENSG00000231181.1",8.22669621133505,23.3842946466669,17.9654274696965,14.456541954363,12.4704793520188,13.2557681613642
"ENSG00000188807.13",593.144796837257,646.256870235158,548.943617129615,1119.34939132354,1045.60173028465,904.706177013107
"ENSG00000171608.18",394.058748522949,426.231916059701,498.041572632142,357.283108300686,375.073648203026,393.254455453805
"ENSG00000231789.4",249.268895203452,241.283403854245,215.585129636358,233.369891549003,189.93499320767,191.103990993001
"ENSG00000171603.18",8006.22075287127,9310.13803682524,8226.16962251325,9701.37226151719,10464.6507116287,10707.3467323419
"ENSG00000178585.15",4110.88009680412,4318.6540522458,4087.13474935595,3636.8529116619,3888.87102254492,4307.02000509659
"ENSG00000285701.1",14.8080531804031,14.8809147751517,34.932775635521,14.456541954363,14.3890146369447,11.0464734678035
"ENSG00000162441.12",5157.31585488594,4769.33318543611,5139.11033563707,3882.61412488607,3707.56943811942,4470.50781242008
"ENSG00000228150.1",19.7440709072041,25.5101396145457,59.8847582323216,26.8478636295313,25.9002263465005,40.871951830873
"ENSG00000173614.14",952.651421272599,1033.1606543891,1096.88915495536,814.729400142316,760.699240473144,942.264186803639
"ENSG00000202415.1",3.29067848453402,12.7550698072728,9.98079303872027,10.3261013959736,6.71487349724087,1.10464734678035
"ENSG00000283611.2",10.6947050747356,11.6921473233334,0,5.16305069798679,2.87780292738894,5.52323673390175
"ENSG00000162444.12",6.58135696906804,19.1326047109093,45.9116479781133,20.6522027919472,13.4297469944817,3.31394204034105
"ENSG00000130939.20",6048.26705457353,6580.55309806885,6143.17811533233,5665.93183597071,5630.9010612577,6191.54837870387
"ENSG00000233623.2",4.93601772680103,4.25168993575762,19.9615860774405,4.13044055838944,0,6.62788408068211
"ENSG00000201746.1",17.2760620438036,3.18876745181821,20.9596653813126,22.7174230711419,5.75560585477788,1.10464734678035
"ENSG00000054523.20",21323.5965797804,23066.480823969,21521.5840293925,26081.6669059501,24422.9541771075,28199.4374686088
"ENSG00000264881.1",3.29067848453402,3.18876745181821,0,3.09783041879208,0,0
"ENSG00000199562.1",18.9214012860706,12.7550698072728,5.98847582323216,16.5217622335577,16.3075499218707,12.1511208145839
"ENSG00000284735.1",359.506624435342,402.847621413034,392.245166421707,294.293889785247,301.210039733376,282.78972077577
"ENSG00000284642.1",231.170163538515,215.773264239699,211.59281242087,202.391587361082,211.038881341856,239.708474251336
"ENSG00000142657.21",31182.4693194444,31916.3734252485,28156.8152415338,24892.1000251339,26863.3310595333,24729.7401523717
"ENSG00000251503.8",7.40402659020154,11.6921473233334,1.99615860774405,5.16305069798679,11.5112117095558,7.73253142746246
"ENSG00000175279.22",55.9415342370783,38.2652094218185,68.8674719671699,52.6631171194653,32.6150998437413,43.0812465244337
"ENSG00000241563.4",17.2760620438036,14.8809147751517,25.9500619006727,20.6522027919472,23.0224234191115,17.6743575484856
"ENSG00000160049.12",5415.63411592186,5697.26451391521,5757.91950403773,5119.68107212371,5323.93541566954,5282.42361230364
